index,endName,endLat,endLong,count,per_count
1638,Marion Ave & Mosholu Pkwy,40.8704956,-73.88187566,484,0.05
1639,Somers St & Broadway,40.67945,-73.90474,484,0.05
1640,University Ave & W 168 St,40.838706,-73.927034,481,0.05
1641,Steinway St & 19 Ave,40.778089,-73.899558,480,0.05
1642,W 50 St & 9 Ave,40.763605,-73.98918,480,0.05
1643,Davidson Ave & W Burnside Ave,40.853646,-73.908731,478,0.05
1644,Avenue D & E 10 St,40.725066,-73.975158,477,0.05
1645,Cypress Ave & George St,40.69812,-73.90271,476,0.05
1646,E 167 St & Bryant Ave,40.826706,-73.888719,476,0.05
1647,W 159 St & Edgecombe Ave,40.833303,-73.939326,475,0.05
1648,Jackson Square,40.71113,-74.0789,475,0.05
1649,E 141 St & Jackson Ave,40.806896,-73.911837,475,0.05
1650,Wales Ave & E 147 St,40.811314,-73.907729,475,0.05
1651,E 53 St & Lexington Ave,40.758281,-73.970694,475,0.05
1652,Hoboken Terminal - River St & Hudson Pl,40.73606766,-74.02912706,475,0.05
1653,55 St & 5 Ave,40.642408,-74.013318,474,0.05
1654,44 St & 3 Ave,40.651173,-74.011405,474,0.05
1655,Broadway & 49 St,40.755389,-73.911517,473,0.05
1656,Wilkins Ave & Crotona Park E,40.835302,-73.895133,472,0.05
1657,W 95 St & Broadway,40.79377,-73.971888,471,0.05
1658,Walnut Ave & E 136 St,40.801657,-73.909513,470,0.05
1659,Reade St & Broadway,40.714505,-74.005628,470,0.05
1660,Broadway & W 36 St,40.750977,-73.987654,469,0.05
1661,Hazen St & 20 Ave,40.772092,-73.895166,469,0.05
1662,Dyckman St & 10 Ave,40.85890448,-73.92309397,469,0.05
1663,E 56 St & 3 Ave,40.759345,-73.967597,468,0.05
1664,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686,468,0.05
1665,46 St & 6 Ave,40.645921,-74.005708,468,0.05
1666,Driggs Ave & N 9 St,40.71817,-73.955201,467,0.05
1667,Grand Ave & W Fordham Rd,40.86288,-73.90316,466,0.05
1668,N 6 St & Bedford Ave,40.717452,-73.958509,465,0.05
1669,W 46 St & 11 Ave,40.763414,-73.996674,464,0.05
1670,Prospect Park West & 8 St,40.665147,-73.976376,464,0.05
1671,Lexington Ave & E 24 St,40.740259,-73.984092,463,0.05
1672,E 89 St & York Ave,40.777945,-73.946041,461,0.05
1673,Congress St & Clinton St,40.68825517,-73.99545193,461,0.05
1674,Lenox Ave & W 126 St,40.808442,-73.945209,460,0.05
1675,Southern Blvd & Tiffany St,40.818185,-73.894143,459,0.05
1676,2 Ave & E 96 St,40.783964,-73.947167,459,0.05
1677,Yankee Ferry Terminal,40.687066,-74.016756,458,0.05
1678,E 163 St & Tiffany St,40.821075,-73.895069,458,0.05
1679,3 Ave & E 62 St,40.763126,-73.965269,457,0.05
1680,Soissons Landing,40.692317,-74.014866,456,0.05
1681,E 91 St & 2 Ave,40.781122,-73.949656,453,0.05
1682,Broadway & Berry St,40.710446,-73.965251,453,0.05
1683,Fulton St & William St,40.70956,-74.006536,452,0.05
1684,E 81 St & 2 Ave,40.774779,-73.954275,448,0.05
1685,Southern Blvd & E 172 St,40.834124,-73.88955,444,0.05
1686,S 3 St & Bedford Ave,40.712605,-73.962644,442,0.05
1687,Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,442,0.05
1688,E 55 St & 2 Ave,40.757973,-73.966033,442,0.05
1689,"Clinton St	& Cherry St",40.711471,-73.986726,441,0.05
1690,Central Park W & W 103 St,40.796037,-73.961589,441,0.05
1691,5 Ave & W 126 St,40.80722,-73.9418,439,0.05
1692,Cathedral Pkwy & Broadway,40.804213,-73.966991,437,0.05
1693,William St & Pine St,40.707179,-74.008873,437,0.05
1694,W 10 St & Washington St,40.733424,-74.008515,437,0.05
1695,Spring St & Hudson St,40.72584,-74.007653,436,0.05
1696,Broadway & W 38 St,40.752996,-73.987216,436,0.05
1697,Jerome Ave & W Fordham Rd,40.86294,-73.90108,435,0.05
1698,E 16 St & Irving Pl,40.735367,-73.987974,435,0.05
1699,Railroad Ave & Kay Ave,40.70531194,-73.97100056,433,0.05
1700,31 Rd & 21 St,40.766824,-73.930486,433,0.05
1701,E 84 St & Park Ave,40.778627,-73.957721,431,0.05
1702,Flushing Ave & Vanderbilt Ave,40.69795,-73.970776,430,0.05
1703,E 91 St & Park Ave,40.783502,-73.955327,430,0.05
1704,W 89 St & Columbus Ave,40.788221,-73.970416,429,0.05
1705,Dawson St & Intervale Ave,40.819999,-73.897263,428,0.05
1706,E 58 St & Madison Ave,40.763026,-73.972095,426,0.05
1707,Riverside Dr & W 104 St,40.801343,-73.971146,426,0.05
1708,W 42 St & Dyer Ave,40.758985,-73.9938,426,0.05
1709,Botanical Sq & Webster Ave,40.86814,-73.88145,423,0.05
1710,Cauldwell Ave & E 158 St,40.81989,-73.908351,423,0.05
1711,Webster Ave & Ford St,40.85556,-73.89615,422,0.05
1712,Popham Ave & W 174 St,40.847746,-73.922079,419,0.05
1713,Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534,419,0.05
1714,E 155 St & Courtlandt Ave,40.82057,-73.917579,419,0.05
1715,E 53 St & Madison Ave,40.759711,-73.974023,418,0.05
1716,E 47 St & 2 Ave,40.753231,-73.970325,417,0.05
1717,Bedford Park Blvd & Paul Ave,40.87444,-73.89186,416,0.05
1718,6 Ave & Canal St,40.722438,-74.005664,416,0.05
1719,Court St & State St,40.690238,-73.992031,415,0.05
1720,20 Ave & 48 St,40.772899,-73.896849,415,0.05
1721,Madison St & Clinton St,40.71269,-73.987763,415,0.05
1722,E 77 St & 3 Ave,40.773142,-73.958562,415,0.05
1723,Center Blvd & 51 Ave,40.743366,-73.959607,413,0.05
1724,N 12 St & Bedford Ave,40.720798,-73.954847,413,0.05
1725,E 72 St & Park Ave,40.771183,-73.964094,411,0.05
1726,Riverside Dr & W 78 St,40.784145,-73.983625,409,0.05
1727,Riverside Dr & W 91 St,40.793135,-73.977004,409,0.05
1728,DeKalb Ave & S Portland Ave,40.68981,-73.974931,408,0.05
1729,E 43 St & 2 Ave,40.750224,-73.971214,408,0.05
1730,W 52 St & 6 Ave,40.76133,-73.97982,407,0.05
1731,Duane St & Greenwich St,40.717488,-74.010455,406,0.05
1732,76 St & 21 Ave,40.77028,-73.893675,406,0.05
1733,Bialystoker Pl & Delancey St,40.716226,-73.982612,406,0.05
1734,Sheridan Ave & E 172 St,40.840494,-73.911479,406,0.05
1735,W 35 St & Dyer Ave,40.754692,-73.997402,405,0.05
1736,Jerome Ave & E 181 St,40.855653,-73.905528,403,0.05
1737,Clinton St & Tillary St,40.696233,-73.991421,403,0.05
1738,E 51 St & 1 Ave,40.754557,-73.96593,403,0.05
1739,Leonard Gordon Park,40.74590997,-74.05727148,402,0.05
1740,Union St,40.7182113,-74.0836394,402,0.05
1741,West Farms Rd & Boone Ave,40.830025,-73.886312,401,0.05
1742,W Burnside Ave & University Ave,40.853686,-73.912498,401,0.05
1743,Pleasant Ave & E 116 St,40.794988,-73.933335,401,0.05
1744,Nelson Ave & 167 St,40.83670567,-73.92608866,400,0.05
1745,63 St & 5 Ave,40.63766,-74.01782,397,0.05
1746,Goulden Ave & W 197 St,40.87156,-73.89714,396,0.05
1747,W Tremont Ave & Montgomery Ave,40.851788,-73.916418,393,0.05
1748,W 64 St & Thelonious Monk Circle,40.77516,-73.989187,392,0.05
1749,Thompson St & Bleecker St,40.728401,-73.999688,391,0.05
1750,Suffolk St & Stanton St,40.720664,-73.98518,391,0.05
1751,5 Ave & 3 St,40.672816,-73.983524,390,0.05
1752,West End Ave & W 94 St,40.794165,-73.974124,389,0.05
1753,E 88 St & Park Ave,40.781411,-73.955959,386,0.05
1754,47 Ave & Skillman Ave,40.74375241,-73.94176483,385,0.05
1755,49 St & 25 Ave,40.764496,-73.904632,385,0.05
1756,Market St & Henry St,40.713107,-73.994464,384,0.05
1757,Intervale Ave & Kelly St,40.827301,-73.896372,383,0.05
1758,E 30 St & Park Ave S,40.744449,-73.983035,381,0.05
1759,Ditmars Blvd & 73 St,40.76817,-73.896293,381,0.05
1760,Union Ave & E 169 St,40.82995,-73.898802,381,0.05
1761,47 St & 3 Ave,40.649143,-74.012384,380,0.05
1762,1 Ave & E 44 St,40.75002,-73.969053,376,0.05
1763,Jerome Ave & W 177 St,40.850121,-73.910765,375,0.05
1764,Andrew Ave N & Hall of Fame Tce,40.85834,-73.91008,374,0.05
1765,W 84 St & Broadway,40.786795,-73.977112,373,0.05
1766,Broadway & W 56 St,40.765265,-73.981923,373,0.05
1767,Cedar Ave & W Fordham Rd,40.86156,-73.91219,372,0.05
1768,Jerome Ave & E Mosholu Parkway S,40.87935,-73.88534,372,0.05
1769,E 76 St & Park Ave,40.773763,-73.962221,371,0.05
1770,Henry St & Atlantic Ave,40.690893,-73.996123,370,0.05
1771,E 167 St & Franklin Ave,40.82895,-73.90521,370,0.05
1772,Grove St PATH,40.719586,-74.043117,370,0.05
1773,Grand Concourse & E 197 St,40.86945,-73.89148,369,0.05
1774,48 St & 2 Ave,40.650176,-74.015606,368,0.05
1775,W 51 St & Rockefeller Plaza,40.7597,-73.978082,367,0.05
1776,John St & William St,40.708621,-74.007222,366,0.05
1777,St. Nicholas Ave & W 126 St,40.811432,-73.951878,366,0.05
1778,5 Corners Library,40.73496102,-74.05950308,364,0.05
1779,10 Ave & W 215 St,40.86932466,-73.91519755,364,0.05
1780,Cadman Plaza E & Red Cross Pl,40.699918,-73.989718,363,0.05
1781,E 81 St & 3 Ave,40.77573,-73.956753,363,0.05
1782,Liberty St & Nassau St,40.708589,-74.009355,362,0.05
1783,Park Ave & E 124 St,40.804556,-73.939686,360,0.05
1784,E 160 St & Tinton Ave,40.820302,-73.903944,359,0.05
1785,Lenox Ave & W 117 St,40.802557,-73.949078,358,0.05
1786,W 76 St & Columbus Ave,40.780184,-73.977285,358,0.05
1787,Fulton Ave & E 172 St,40.839229,-73.899047,356,0.05
1788,Scholes St & Manhattan Ave,40.708704,-73.944863,356,0.05
1789,Carroll St & Smith St,40.680611,-73.994758,354,0.05
1790,Grand Concourse & E 192 St,40.86448,-73.89522,354,0.05
1791,Clinton St & Joralemon St,40.692395,-73.993379,353,0.05
1792,E 89 St & 3 Ave,40.780628,-73.952167,349,0.05
1793,Inwood Ave & W 170 St,40.840536,-73.919228,348,0.05
1794,Audubon Ave & Fort George Ave,40.85715781,-73.92717361,347,0.05
1795,Folin St & E 181 St,40.853929,-73.898385,346,0.05
1796,Sedgwick Ave & W Burnside Ave,40.854947,-73.916661,346,0.05
1797,E 65 St & 2 Ave,40.764719,-73.962221,346,0.05
1798,Stanton St & Mangin St,40.717821,-73.976289,345,0.05
1799,Maiden Ln & Pearl St,40.707065,-74.007319,345,0.05
1800,3 Ave & E 72 St,40.769943,-73.960607,345,0.05
1801,52 St & 6 Ave,40.642703,-74.009441,345,0.05
1802,Bergen St & Vanderbilt Ave,40.679439,-73.968044,345,0.05
1803,Grand St & Havemeyer St,40.712868,-73.956981,344,0.05
1804,Sullivan Pl & Franklin Ave,40.66408,-73.960251,343,0.05
1805,Congress St & Clinton St,40.688153,-73.995209,341,0.05
1806,E Burnside Ave & Ryer Ave,40.850535,-73.901318,340,0.05
1807,E 48 St & 3 Ave,40.754601,-73.971879,338,0.05
1808,E 45 St & 3 Ave,40.752554,-73.972826,338,0.05
1809,Broadway & W 49 St,40.760683,-73.984527,337,0.05
1810,Park Pl & Church St,40.713342,-74.009355,336,0.05
1811,Hope St & Union Ave,40.711674,-73.951413,336,0.05
1812,W 35 St & 9 Ave,40.754145,-73.996089,336,0.05
1813,Fulton Ave & E 168 St,40.830471,-73.904556,336,0.05
1814,W 74 St & Columbus Ave,40.778567,-73.97755,336,0.05
1815,Webster Ave & E 166 St,40.828975,-73.911259,334,0.05
1816,3 St & 7 Ave,40.670384,-73.978397,333,0.05
1817,Andrews Ave S & W 179 St,40.855156,-73.91278,333,0.05
1818,E 47 St & 1 Ave,40.752069,-73.967844,332,0.05
1819,Bond St & Fulton St,40.689622,-73.983043,332,0.05
1820,Anderson Ave & W 164 St,40.832057,-73.927421,331,0.05
1821,E 169 St & Fox St,40.827184,-73.893721,331,0.05
1822,Townsend Ave & E 175 St,40.84741,-73.911359,330,0.05
1823,E 51 St & Lexington Ave,40.757148,-73.972078,329,0.05
1824,Picnic Point,40.685126,-74.025353,327,0.05
1825,Grand Ave & W 181 St,40.856302,-73.907302,327,0.05
1826,E 14 St & Avenue B,40.729387,-73.977724,324,0.05
1827,6 Ave & 55 St,40.640831,-74.010996,324,0.05
1828,E 165 St & Fox St,40.82394,-73.894025,324,0.05
1829,College Ave & E 170 St,40.837576,-73.910489,323,0.05
1830,E 41 St & Madison Ave,40.752165,-73.979922,321,0.05
1831,University Ave & Brandt Pl,40.848354,-73.918389,321,0.05
1832,65 St & 2 Ave,40.640493,-74.02564,321,0.05
1833,Lawrence St & Willoughby St,40.692362,-73.986317,320,0.05
1834,DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,319,0.05
1835,Morris Ave & E Burnside Ave,40.85322,-73.90546,318,0.05
1836,Newport Pkwy,40.728745,-74.032108,318,0.05
1837,E 27 St & Park Ave S,40.742752,-73.984716,318,0.05
1838,Washington St & Barrow St,40.731911,-74.008769,316,0.05
1839,E 110 St & Madison Ave,40.796154,-73.947821,316,0.05
1840,Johnson St & Gold St,40.694749,-73.983625,315,0.05
1841,3 Ave & Schermerhorn St,40.686832,-73.979677,315,0.05
1842,India St & Manhattan Ave,40.732322,-73.955086,315,0.05
1843,South Waterfront Walkway - Sinatra Dr & 1 St,40.736982,-74.027781,315,0.05
1844,St James Pl & Pearl St,40.711174,-74.000165,314,0.05
1845,Seneca Ave & Irvine St,40.8187257,-73.88862491,311,0.05
1846,Harrison St & Hudson St,40.71871,-74.009001,311,0.05
1847,58 St & 32 Ave,40.75574,-73.903427,309,0.05
1848,Stephen St & Seneca Ave,40.6988,-73.9007,307,0.05
1849,State St & Smith St,40.689269,-73.989129,307,0.05
1850,Hamilton Park,40.727596,-74.044247,306,0.05
1851,Southpoint Park,40.753702,-73.958652,306,0.05
1852,E 81 St & York Ave,40.772838,-73.949892,305,0.05
1853,Stagg St & Union Ave,40.708771,-73.950953,305,0.05
1854,West End Ave & W 107 St,40.802117,-73.968181,304,0.05
1855,Plaza St West & Flatbush Ave,40.675021,-73.971115,303,0.05
1856,Broadway & Roebling St,40.709248,-73.960631,303,0.05
1857,21 Ave & 80 St,40.770888,-73.889914,302,0.05
1858,E 66 St & Madison Ave,40.768009,-73.968453,302,0.05
1859,E 3 St & 1 Ave,40.724677,-73.987834,302,0.05
1860,Atlantic Ave & Fort Greene Pl,40.683826,-73.976323,301,0.05
1861,Academy St & Nagle Ave,40.862562,-73.922661,301,0.05
1862,Willoughby Ave & Hall St,40.69196,-73.965369,300,0.05
1863,64 St & 3 Ave,40.639978,-74.02324,298,0.05
1864,Adam Clayton Powell Blvd & W 126 St,40.809495,-73.947765,297,0.05
1865,7 Ave & Park Pl,40.677615,-73.973243,297,0.05
1866,Montague St & Clinton St,40.694281,-73.9923,297,0.05
1867,Eastern Pkwy & Franklin Ave,40.670777,-73.95768,297,0.05
1868,W 48 St & Rockefeller Plaza,40.757936,-73.979603,295,0.05
1869,Nassau St & Navy St,40.698399,-73.980689,294,0.05
1870,Berkeley Pl & 7 Ave,40.675147,-73.975232,293,0.05
1871,10 Ave & W 202 St,40.86128197,-73.92141759,293,0.05
1872,Warren St & W Broadway,40.71474,-74.009106,293,0.05
1873,Duffield St & Willoughby St,40.692216,-73.984284,291,0.05
1874,W 104 St & Amsterdam Ave,40.799041,-73.966495,291,0.05
1875,Emerson Pl & Myrtle Ave,40.693631,-73.962236,290,0.05
1876,Leonard St & Nassau Ave,40.723957,-73.949844,288,0.05
1877,Bergen St & Flatbush Ave,40.680945,-73.975673,288,0.05
1878,Devoe St & Lorimer St,40.713352,-73.949103,286,0.05
1879,Prospect Ave & Jennings St,40.831762,-73.896853,285,0.05
1880,Grand Concourse & E 199 St,40.87142,-73.88839,284,0.05
1881,1 Ave & E 94 St,40.781721,-73.94594,284,0.05
1882,Carroll St & 5 Ave,40.675162,-73.981483,282,0.05
1883,Ogden Ave & Merriam Ave,40.839142,-73.925961,282,0.05
1884,Market St & Cherry St,40.710762,-73.994004,282,0.05
1885,E 102 St & 1 Ave,40.786995,-73.941648,281,0.05
1886,67 St & Ridge Blvd,40.638799,-74.027472,281,0.05
1887,Kane St & Clinton St,40.686176,-73.996453,280,0.05
1888,W Fordham Rd & Loring Pl N,40.86295,-73.90741,280,0.05
1889,Meserole Ave & Manhattan Ave,40.727086,-73.952991,279,0.05
1890,E 68 St & Madison Ave,40.769157,-73.967035,279,0.05
1891,Washington Park,40.691782,-73.97373,279,0.05
1892,Decatur Ave & Bedford Park Blvd,40.86813,-73.88412,277,0.05
1893,Douglass St & 3 Ave,40.680213,-73.984327,276,0.05
1894,St Nicholas Ave & E 134 St,40.816234,-73.948222,276,0.05
1895,Old Slip & South St,40.703367,-74.007868,276,0.05
1896,Vernon Blvd & 50 Ave,40.742327,-73.954117,275,0.05
1897,Adam Clayton Powell Blvd & W 138 St,40.81696,-73.942296,273,0.05
1898,Eastern Pkwy & Washington Ave,40.671649,-73.963115,273,0.05
1899,Schermerhorn St & Court St,40.691029,-73.991834,273,0.05
1900,W Mosholu Pkwy S & Sedgwick Ave,40.88226,-73.88702,273,0.05
1901,Frederick Douglass Blvd & W 139 St,40.81900582,-73.94476891,272,0.05
1902,Valentine Ave & E 183 St,40.856987,-73.898237,272,0.05
1903,Cumberland St & Lafayette Ave,40.687534,-73.972652,271,0.05
1904,Madison Ave & E 99 St,40.789485,-73.952429,271,0.05
1905,Frederick Douglass Blvd & W 115 St,40.803865,-73.955931,270,0.05
1906,Baltic St & 5 Ave,40.679577,-73.97855,269,0.05
1907,Rogers Pl & E 165 St,40.823926,-73.897366,268,0.05
1908,Metropolitan Ave & Meeker Ave,40.714133,-73.952344,268,0.05
1909,Leonard St & Maujer St,40.710369,-73.94706,267,0.05
1910,19 St & 8 Ave,40.658489,-73.985543,267,0.05
1911,Broadway & W 37 St,40.751726,-73.987535,267,0.05
1912,E 88 St & 1 Ave,40.778301,-73.948813,265,0.05
1913,3 St & 3 Ave,40.675071,-73.987752,265,0.05
1914,Broad St & Bridge St,40.703652,-74.011678,265,0.05
1915,W 18 St & 9 Ave,40.743534,-74.003676,264,0.05
1916,King St & Varick St,40.727897,-74.005363,264,0.05
1917,E 82 St & East End Ave,40.772461,-73.946821,263,0.05
1918,Adelphi St & Myrtle Ave,40.693083,-73.971789,262,0.05
1919,E 133 St & Cypress Pl,40.80262,-73.9174,262,0.05
1920,Driggs Ave & Lorimer St,40.721791,-73.950415,262,0.05
1921,Union St & 4 Ave,40.677274,-73.98282,262,0.05
1922,Anthony Ave & E 175 St,40.846465,-73.903869,258,0.05
1923,W 212 St & 10 Ave,40.86765839,-73.91675726,257,0.05
1924,East End Ave & E 86 St,40.775186,-73.944461,257,0.05
1925,Pier 40 Dock Station,40.72865963,-74.01197971,256,0.05
1926,41 St & 3 Ave,40.652512,-74.008906,256,0.05
1927,10 Ave & W 204 St,40.862638,-73.92006,255,0.05
1928,Columbia St & Degraw St,40.68593,-74.002424,255,0.05
1929,Dean St & Hoyt St,40.686444,-73.987591,254,0.05
1930,W 106 St & Amsterdam Ave,40.800836,-73.966449,254,0.05
1931,Washington Ave & Park Ave,40.696102,-73.96751,253,0.05
1932,Willoughby St & Fleet St,40.691966,-73.981302,252,0.05
1933,E 78 St & 2 Ave,40.772797,-73.955778,252,0.05
1934,9 Ave & W 206 St,40.86308938,-73.91758338,252,0.05
1935,Schermerhorn St & Bond St,40.688417,-73.984517,251,0.05
1936,Charlotte St & Boston Rd,40.8358771,-73.8931428,250,0.05
1937,Laight St & Hudson St,40.721854,-74.007718,249,0.05
1938,Marin Light Rail,40.714584,-74.042817,249,0.05
1939,Southern Blvd & E 142 St,40.80734744,-73.90809774,248,0.05
1940,Carroll St & 6 Ave,40.674089,-73.978728,248,0.05
1941,E 85 St & York Ave,40.775369,-73.948034,248,0.05
1942,Degraw St & Smith St,40.682915,-73.993182,247,0.05
1943,Columbia St & Kane St,40.687632,-74.001626,245,0.05
1944,E 40 St & 5 Ave,40.752062,-73.981632,245,0.05
1945,44 Dr & Jackson Ave,40.747182,-73.943264,244,0.05
1946,Longfellow Ave & E 165 St,40.825322,-73.887729,244,0.05
1947,Columbia Heights & Cranberry St,40.700379,-73.995481,243,0.05
1948,Myrtle Ave & St Edwards St,40.69327,-73.977039,241,0.05
1949,Ashland Pl & Dekalb Ave,40.690065,-73.978776,240,0.05
1950,E 93 St & 2 Ave,40.782454,-73.94892,240,0.05
1951,Clinton Ave & Flushing Ave,40.69794,-73.969868,240,0.05
1952,S Portland Ave & Hanson Pl,40.685396,-73.974315,239,0.05
1953,Weeks Ave & E 175 St,40.846879,-73.907342,237,0.05
1954,Bond St & Bergen St,40.684967,-73.986208,237,0.05
1955,W 90 St & Amsterdam Ave,40.790179,-73.972889,237,0.05
1956,45 Rd & 11 St,40.747086,-73.949772,234,0.05
1957,2 Ave & E 104 St,40.789211,-73.943708,234,0.05
1958,1 Ave & E 110 St,40.792327,-73.9383,233,0.05
1959,Lenox Ave & W 115 St,40.801194,-73.950074,232,0.05
1960,E 75 St & 3 Ave,40.771129,-73.957723,232,0.05
1961,Dean St & 4 Ave,40.683125,-73.978951,231,0.05
1962,Bayard St & Leonard St,40.719156,-73.948854,231,0.05
1963,E 44 St & 2 Ave,40.751184,-73.971387,229,0.05
1964,Front St & Maiden Ln,40.70531,-74.006126,227,0.05
1965,Bleecker St & Crosby St,40.726156,-73.995102,227,0.05
1966,59 St & 5 Ave,40.640125,-74.015726,226,0.05
1967,Barry St & Tiffany St,40.816126,-73.891559,226,0.05
1968,Fulton St & Waverly Ave,40.683239,-73.965996,225,0.05
1969,Amsterdam Ave & W 66 St,40.774667,-73.984706,225,0.05
1970,E 58 St & 1 Ave (NE Corner),40.758924,-73.962262,224,0.05
1971,Concord St & Bridge St,40.697666,-73.984764,223,0.05
1972,Broadway & W 53 St,40.763441,-73.982681,223,0.05
1973,Bainbridge Ave & Bedford Park Blvd,40.87002,-73.88565,222,0.05
1974,E 106 St & Madison Ave,40.793434,-73.94945,221,0.05
1975,N 11 St & Kent Ave,40.722482,-73.959219,221,0.05
1976,E 81 St & Park Ave,40.776777,-73.95901,220,0.05
1977,Carlton Ave & Dean St,40.680974,-73.97101,219,0.05
1978,4 Ave & 9 St,40.670514,-73.988766,216,0.05
1979,Nassau Ave & Newell St,40.724813,-73.947526,212,0.05
1980,Lafayette Ave & St James Pl,40.688515,-73.964763,212,0.05
1981,Broadway & W 142 St,40.824686,-73.951947,212,0.05
1982,City Hall,40.717733,-74.043845,211,0.05
1983,Garrison Ave & Manida St,40.818743,-73.890247,209,0.05
1984,3 Ave & E 71 St,40.768737,-73.961199,208,0.05
1985,14 St & 7 Ave,40.663779,-73.983968,207,0.05
1986,Dean St & Franklin Ave,40.677592,-73.955637,206,0.05
1987,President St & Henry St,40.6828,-73.999904,206,0.05
1988,Clinton St & Union St,40.683116,-73.997853,205,0.05
1989,E Mosholu Pkwy & Van Cortlandt Ave E,40.87656,-73.88366,204,0.05
1990,Lexington Ave & E 111 St,40.795412,-73.944123,203,0.05
1991,Morningside Ave & W 123 St,40.81,-73.955151,203,0.05
1992,Douglass St & 4 Ave,40.679279,-73.98154,203,0.05
1993,Bailey Ave & W 193 St,40.87069,-73.90678,198,0.05
1994,44 Dr & 21 St,40.748,-73.946093,198,0.05
1995,Featherbed Ln & Jerome Ave,40.845505,-73.914311,198,0.05
1996,E 95 St & 3 Ave,40.784903,-73.950503,198,0.05
1997,Lexington Ave & Classon Ave,40.686768,-73.959282,197,0.05
1998,Water - Whitehall Plaza,40.702551,-74.012723,197,0.05
1999,W 107 St & Columbus Ave,40.799757,-73.962113,197,0.05
2000,Greene Ave & Nostrand Ave,40.688334,-73.950916,197,0.05
2001,E 67 St & Park Ave,40.767801,-73.965921,196,0.05
2002,Warren St & Court St,40.686371,-73.993833,196,0.05
2003,Van Brunt St & Wolcott St,40.677343,-74.012751,195,0.05
2004,Clermont Ave & Lafayette Ave,40.687645,-73.969689,194,0.05
2005,Grand Concourse & E 196 St,40.86767,-73.89286,194,0.05
2006,Division Ave & Hooper St,40.706842,-73.954435,193,0.05
2007,Van Vorst Park,40.718489,-74.047727,192,0.05
2008,Smith St & 9 St,40.674696,-73.997858,192,0.05
2009,E 68 St & 3 Ave,40.767128,-73.962246,190,0.05
2010,Monroe St & Bedford Ave,40.685144,-73.953809,190,0.05
2011,St Johns Pl & Washington Ave,40.673724,-73.963161,190,0.05
2012,Adam Clayton Powell Blvd & W 123 St,40.807832,-73.949373,189,0.05
2013,Berkeley Pl & 6 Ave,40.67653,-73.978469,187,0.05
2014,Pitt St & Stanton St,40.719261,-73.98178,187,0.05
2015,JC Medical Center,40.71654,-74.049638,186,0.05
2016,Henry St & Degraw St,40.684751,-73.999173,186,0.05
2017,Clinton St & 4 Place,40.678356,-74.000145,186,0.05
2018,Union Ave & Jackson St,40.716075,-73.952029,186,0.05
2019,Boerum St & Broadway,40.705381,-73.949765,185,0.05
2020,6 St & 7 Ave,40.668663,-73.979881,184,0.05
2021,Garfield Pl & 8 Ave,40.671198,-73.974841,184,0.05
2022,Vernon Blvd & 47 Rd,40.744907,-73.953457,183,0.05
2023,Fulton St & Utica Ave,40.679427,-73.929891,183,0.05
2024,India St & West St,40.731814,-73.95995,182,0.05
2025,Lewis Ave & Decatur St,40.68146,-73.934903,182,0.05
2026,Lafayette Ave & Classon Ave,40.689004,-73.960239,182,0.05
2027,Sterling St & Bedford Ave,40.662706,-73.956912,182,0.05
2028,Grand Concourse & E 203 St,40.87382,-73.88661,182,0.05
2029,Audubon Ave & W 192 St,40.85564,-73.927128,181,0.05
2030,Fulton St & Clermont Ave,40.684157,-73.969223,179,0.05
2031,W 120 St & Claremont Ave,40.810949,-73.9634,179,0.05
2032,Pacific St & Nevins St,40.685376,-73.983021,178,0.05
2033,14 St & 5 Ave,40.666287,-73.988951,178,0.05
2034,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.953242,178,0.05
2035,Degraw St & Hoyt St,40.68199,-73.99079,177,0.05
2036,DeKalb Ave & Franklin Ave,40.690648,-73.957462,177,0.05
2037,Washington St,40.724294,-74.035483,176,0.05
2038,Underhill Ave & Pacific St,40.680484,-73.96468,175,0.05
2039,E 53 St & 3 Ave,40.75763228,-73.96930575,174,0.05
2040,Lenox Ave & W 130 St,40.810792,-73.943068,174,0.05
2041,Court St & Nelson St,40.676395,-73.998699,174,0.05
2042,Carlton Ave & Park Ave,40.695807,-73.973556,174,0.05
2043,Butler St & Court St,40.684989,-73.994403,174,0.05
2044,Harborside,40.719252,-74.034234,173,0.05
2045,2 Ave & E 99 St,40.786259,-73.945526,172,0.05
2046,Paulus Hook,40.714145,-74.033552,171,0.05
2047,Montrose Ave & Bushwick Ave,40.707678,-73.940162,171,0.05
2048,31 St & Newtown Ave,40.767549,-73.920933,170,0.05
2049,W 176 St & Montgomery Ave,40.849629,-73.919205,169,0.05
2050,Smith St & 3 St,40.678724,-73.995991,169,0.05
2051,Graham Ave & Withers St,40.716981,-73.944859,168,0.05
2052,1 Pl & Clinton St,40.680959,-73.999057,168,0.05
2053,Washington Ave & Greene Ave,40.686501,-73.965633,167,0.05
2054,Bainbridge Ave & E 193 St,40.86389,-73.89246,166,0.05
2055,Halsey St & Tompkins Ave,40.682369,-73.944118,166,0.05
2056,Creston Ave & E 181 St,40.8549,-73.90281,165,0.05
